Pharmacy,Cluster,Metric,Acquisition_Date,Fiscal_Year,Quarter,Date,Value,Value - old v
Wythenshawe (Listers),Deen,Total Revenue,01 November 2025,FY2027,Q3,Oct-26,0,0
Wythenshawe (Listers),Deen,Total Revenue,01 November 2025,FY2027,Q3,Nov-26,0,0
Wythenshawe (Listers),Deen,Total Revenue,01 November 2025,FY2027,Q3,Dec-26,0,0
Wythenshawe (Listers),Deen,Total Revenue,01 November 2025,FY2027,Q4,Jan-27,0,0
Wythenshawe (Listers),Deen,Total Revenue,01 November 2025,FY2027,Q4,Feb-27,0,0
Wythenshawe (Listers),Deen,Total Revenue,01 November 2025,FY2027,Q4,Mar-27,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q1,Apr-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q1,May-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q1,Jun-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q2,Jul-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q2,Aug-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q2,Sep-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q3,Oct-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q3,Nov-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q3,Dec-24,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q4,Jan-25,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q4,Feb-25,2856,2856
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2025,Q4,Mar-25,2230,2230
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q1,Apr-25,5960.01,5960.01
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q1,May-25,340.02,340.02
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q1,Jun-25,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q2,Jul-25,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q2,Aug-25,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q2,Sep-25,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q3,Oct-25,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q3,Nov-25,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q3,Dec-25,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q4,Jan-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q4,Feb-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2026,Q4,Mar-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q1,Apr-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q1,May-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q1,Jun-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q2,Jul-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q2,Aug-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q2,Sep-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q3,Oct-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q3,Nov-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q3,Dec-26,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q4,Jan-27,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q4,Feb-27,0,0
Wythenshawe (Listers),Deen,Services Revenue,01 November 2025,FY2027,Q4,Mar-27,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q1,Apr-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q1,May-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q1,Jun-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q2,Jul-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q2,Aug-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q2,Sep-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q3,Oct-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q3,Nov-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q3,Dec-24,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q4,Jan-25,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q4,Feb-25,2856,2856
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2025,Q4,Mar-25,2230,2230
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q1,Apr-25,3613,3613
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q1,May-25,242,242
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q1,Jun-25,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q2,Jul-25,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q2,Aug-25,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q2,Sep-25,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q3,Oct-25,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q3,Nov-25,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q3,Dec-25,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q4,Jan-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q4,Feb-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2026,Q4,Mar-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q1,Apr-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q1,May-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q1,Jun-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q2,Jul-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q2,Aug-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q2,Sep-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q3,Oct-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q3,Nov-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q3,Dec-26,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q4,Jan-27,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q4,Feb-27,0,0
Wythenshawe (Listers),Deen,"Services Revenue (exc one off Flu, Covid vaccines, Pharmacy Quality services)",01 November 2025,FY2027,Q4,Mar-27,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q1,Apr-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q1,May-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q1,Jun-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q2,Jul-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q2,Aug-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q2,Sep-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q3,Oct-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q3,Nov-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q3,Dec-24,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q4,Jan-25,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q4,Feb-25,63180.46,63180.46
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2025,Q4,Mar-25,60107.13,60107.13
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q1,Apr-25,65655.26,65655.26
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q1,May-25,37281.43,37281.43
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q1,Jun-25,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q2,Jul-25,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q2,Aug-25,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q2,Sep-25,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q3,Oct-25,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q3,Nov-25,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q3,Dec-25,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q4,Jan-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q4,Feb-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2026,Q4,Mar-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q1,Apr-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q1,May-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q1,Jun-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q2,Jul-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q2,Aug-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q2,Sep-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q3,Oct-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q3,Nov-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q3,Dec-26,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q4,Jan-27,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q4,Feb-27,0,0
Wythenshawe (Listers),Deen,Gross Profit £,01 November 2025,FY2027,Q4,Mar-27,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q1,Apr-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q1,May-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q1,Jun-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q2,Jul-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q2,Aug-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q2,Sep-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q3,Oct-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q3,Nov-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q3,Dec-24,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q4,Jan-25,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q4,Feb-25,37857.36,37857.36
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2025,Q4,Mar-25,30956.68,30956.68
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q1,Apr-25,35809.43,35809.43
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q1,May-25,7110.09,7110.09
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q1,Jun-25,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q2,Jul-25,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q2,Aug-25,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q2,Sep-25,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q3,Oct-25,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q3,Nov-25,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q3,Dec-25,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q4,Jan-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q4,Feb-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2026,Q4,Mar-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q1,Apr-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q1,May-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q1,Jun-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q2,Jul-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q2,Aug-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q2,Sep-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q3,Oct-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q3,Nov-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q3,Dec-26,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q4,Jan-27,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q4,Feb-27,0,0
Wythenshawe (Listers),Deen,EBITDA £,01 November 2025,FY2027,Q4,Mar-27,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q1,Apr-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q1,May-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q1,Jun-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q2,Jul-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q2,Aug-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q2,Sep-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q3,Oct-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q3,Nov-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q3,Dec-24,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q4,Jan-25,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q4,Feb-25,9803,9803
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2025,Q4,Mar-25,11056,11056
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q1,Apr-25,10982,10982
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q1,May-25,11636,11636
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q1,Jun-25,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q2,Jul-25,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q2,Aug-25,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q2,Sep-25,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q3,Oct-25,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q3,Nov-25,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q3,Dec-25,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q4,Jan-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q4,Feb-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2026,Q4,Mar-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q1,Apr-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q1,May-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q1,Jun-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q2,Jul-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q2,Aug-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q2,Sep-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q3,Oct-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q3,Nov-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q3,Dec-26,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q4,Jan-27,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q4,Feb-27,0,0
Cheadle (Central),Deen,Dispensing Item numbers,01 November 2025,FY2027,Q4,Mar-27,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q1,Apr-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q1,May-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q1,Jun-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q2,Jul-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q2,Aug-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q2,Sep-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q3,Oct-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q3,Nov-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q3,Dec-24,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q4,Jan-25,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q4,Feb-25,46,46
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2025,Q4,Mar-25,54,54
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q1,Apr-25,38,38
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q1,May-25,46,46
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q1,Jun-25,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q2,Jul-25,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q2,Aug-25,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q2,Sep-25,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q3,Oct-25,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q3,Nov-25,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q3,Dec-25,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q4,Jan-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q4,Feb-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2026,Q4,Mar-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q1,Apr-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q1,May-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q1,Jun-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q2,Jul-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q2,Aug-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q2,Sep-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q3,Oct-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q3,Nov-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q3,Dec-26,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q4,Jan-27,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q4,Feb-27,0,0
Cheadle (Central),Deen,NHS Services - Pharmacy First,01 November 2025,FY2027,Q4,Mar-27,0,0
Cheadle (Central),Deen,Blood Pressure + APBM tests,01 November 2025,FY2025,Q1,Apr-24,0,0
Cheadle (Central),Deen,Blood Pressure + APBM tests,01 November 2025,FY2025,Q1,May-24,0,0
Cheadle (Central),Deen,Blood Pressure + APBM tests,01 November 2025,FY2025,Q1,Jun-24,0,0
Cheadle (Central),Deen,Blood Pressure + APBM tests,01 November 2025,FY2025,Q2,Jul-24,0,0
Cheadle (Central),Deen,Blood Pressure + APBM tests,01 November 2025,FY2025,Q2,Aug-24,0,0
Cheadle (Central),Deen,Blood Pressure + APBM tests,01 November 2025,FY2025,Q2,Sep-24,0,0
Cheadle (Central),Deen,Blood Pressure + APBM tests,01 November 2025,FY2025,Q3,Oct-24,0,0
Cheadle (Central),Deen,Blood Pressure + APBM tests,01 November 2025,FY2025,Q3,Nov-24,0,0
